text,label
why why not i think  u r tooo hot but i am wrong,sad
playing my keyboard thats a good idea yeah wanna hear,others
i got a stuff to do chat u latter oh okay  i got a stuff to do chat u latter,others
did u yes yes i did how was film,others
chat zero loudlycryingfaceloudlycryingface 2 runs saved u from deactivation facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy haha facewithtearsofjoy,happy
no i don't want you is forever weird so why should you have not found any girl for me,angry
after what you going to do and what about you me my self marraige enjoying with my wife,happy
ok i wish to love u are yes,others
but you are bad luck for me thank you x grinningfacewithbigeyes you slept with others,angry
are we cool we are pretty damn swag ok fine,others
yas whats your favorite song favorite song no,others
i got passed offff infront of my hod in viva today whats wrong  pissed,angry
give me what should i give you fast u give then i told you,others
why i know not looking forward to getting up at 6 and why would you wake up so early,others
why because i say so i mean what 91,others
i used to be your boyfriend hi me too i knew you're broken,sad
yep okay and it is untill you need more,others
you are funny i know i'm the best really,happy
sry cnt play mood off ryt nw i did okay disappointedface,sad
sm 1 told mefacewithtearsofjoy haha you didnt ask for it loudlycryingfaceloudlycryingface facewithtearsofjoy haha,happy
that's really awesome very awesome catfacewithtearsofjoygrinningfacewithbigeyes have fun,happy
than doing hard work work hard nap harder i drinking had t time,others
what are chats in my life like like anyone else in the world then what was that text you just sent,others
i m pretty we are with you have you seen my photo,others
would you care for some bullshit would i you should,others
reallygrinningfacewithsmilingeyes i smile back i'm doing wonderfully i giggle and you grinningfacewithsmilingeyes did u really miss me,others
you  i'm good thnx  missing u tho p facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy new joke for new year,happy
yes thanks so much for that3 show me the full pics of urs,others
it's a movie and a dam good one soo funny,happy
you tell me you replied to yourself twice redheart,others
personality and attitude personalities streams from attitudes  hmm,others
how can you help me in marketing  i honestly think creating and sharing content is a perfect way to market a restaurant we deal in telematic products,others
same to you happy new year  smilingfacewithsmilingeyes what are you doing,others
thanks yo most welcome yo most welcome yo,others
you number text me but you said text back facewithtearsofjoy please baby i am crying,sad
am a bit serious  im sure you are p am sad,sad
nothing  urs come home to visit soon where,others
yas me know if this hahaha i'm sure it wont i want love,others
i don't no i love the way you lie what,others
how aer you i have been to aerbut this is not aer poutingface gocryingface,sad
tell me i'll tell you for five bucks you so greedy,angry
was having a existential crisis lol lol is an exception lol slightlysmilingface,happy
okay ma'am how you doin the experience is very bad ,sad
will you listen to my love story  i already liked the lyrics i love a girl but she doesn't loves me ,sad
what the fuck are you gonna do none of your god damn business i wanna fuck you,angry
yeah it's cool i should look up more overwatch stuff awesome as it describe my love,happy
are you love me so crazy in love with you beamingfacewithsmilingeyesgrinningfacewithsweat yes no,others
no i tell tell you about what  i know the spelling of basketball,others
what's our name the name of the paper or what im called and am your,others
you make me feel awesome u r awesome  thanks i am flattered,happy
i am not 24 i'm not ready to be 21 i am 20,others
no we won't yes we will let's do it,others
she is my gf from that other guy are you mad,others
with your mother right who was that lady fuck you stupid,angry
its already noon yr good noonfinehow r u  i m not well,sad
what u want to say whatever i just wanna fuck u hard,angry
the one you promised yes and i lied  heart broken,sad
well u could've just used an emoji  blush  catfacewithtearsofjoy facewithtearsofjoy,happy
k sry for that why do you apologize for asking i should apologize for not answering my girl left me,sad
no need of thanks dearfaceblowingakiss hehe welcome back thumbsup or tellwhat's up,others
i am leaving are wait i dont entertain stupid jokes,angry
late night late night works late night meetings  late night dinner  late night shifts late night meetings,others
please we will do our best tonight i am very sad today please call naaaa,sad
today  today today today no i really feel upset,sad
haha u r very funny i knoww p bdw nice dp,happy
we could change that well maybe we should so tell me things about yourself,others
find answers to all in yourself wow nice motivation,happy
you look cute even when you're sngry this this i was typing and saw your yweet you look super cute d angry,others
no its very cold in here but yes i m hot well i feel the opposite of hot so i'm going to go shower can i join you,others
my pic is download now in your phone ohyeah it is i am waiting for your comment man,others
ohh then i will try next trip but i'll try nevertheless ok start now,others
where which place is that capital of india,others
that compliment is not enough for me you don't notice love grinningcatfacewithsmilingeyesgrinningcatfacewithsmilingeyes do you love me or what ,angry
i can call you grandmotherfacewithtearsofjoyfacewithtearsofjoy facewithtearsofjoyfacewithtearsofjoy seriously don't wanna lose a sister on the same day too grinningfacewithsweat facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy,happy
